Timestamp,DeviceID,max_wind_speed,mean_wind_speed,pluviometer,atmospheric,temperature,humidity,wind_direction,humidity_solo
1733760360,stationGardunha,0,0,0,941.2,19.3,46,0,0
1733764260,stationGardunha,0,0,0,941.1,21.8,37.5,0,0
1733767860,stationGardunha,0,0,0,941.6,20.9,39.5,0,0
1733771460,stationGardunha,0,0,0,941.8,20.7,40.5,0,0
1733775060,stationGardunha,0,0,0,941.7,19.7,44.5,0,0
1733778660,stationGardunha,0,0,0,941.7,18.4,46.5,0,0
1733782260,stationGardunha,0,0,0,942.1,18,48,0,0
1733785860,stationGardunha,0,0,0,941.9,17.8,48.5,0,0
1733789460,stationGardunha,0,0,0,941.6,17.7,48.5,0,0
1733793060,stationGardunha,0,0,0,941.1,17.6,48.5,0,0
1733796660,stationGardunha,0,0,0,940.4,17.5,48.5,0,0
1733800260,stationGardunha,0,0,0,940.5,17.4,48.5,0,0
1733803860,stationGardunha,0,0,0,940,17.4,48.5,0,0
1733807460,stationGardunha,0,0,0,939.4,17.4,48,0,0
1733811060,stationGardunha,0,0,0,939.3,17.3,48,0,0
1733814660,stationGardunha,0,0,0,939.4,17.3,48.5,0,0
1733818260,stationGardunha,0,0,0,939.4,17.2,48,0,0
1733821860,stationGardunha,0,0,0,939.6,17.2,49.5,0,0
1733832660,stationGardunha,4.1,0,0,906.9,5.4,65,6,0
1733836260,stationGardunha,4.1,0,0,906.3,6,64,356,0
1733839860,stationGardunha,4.7,0,0,905.9,6.8,57.5,31,0
1733843460,stationGardunha,3.4,0,0,905.8,6.5,56,15,0
1733847060,stationGardunha,1.8,0,0,905.9,6.5,67,150,0
1733850660,stationGardunha,3.2,0,0,905.9,5.3,69.5,128,0
1733854260,stationGardunha,3.4,0,0,905.9,5.1,70,132,0
1733857860,stationGardunha,3.5,0,0,906.2,4.9,70,100,0
1733861460,stationGardunha,2.6,0,0,906.3,5,66.5,80,0
1733865060,stationGardunha,2.1,0,0,906.1,3.5,75.5,344,0
1733868660,stationGardunha,1.4,0,0,906.1,3.2,70.5,353,0
1733872260,stationGardunha,2.5,0,0,906,2.8,71.5,0,0
1733875860,stationGardunha,2.1,0,0,905.7,2.4,74,349,0
1733879460,stationGardunha,2.7,0,0,905.5,2.4,72.5,26,0
1733883060,stationGardunha,0.8,0,0,905.3,3.3,67,49,0
1733886660,stationGardunha,2.8,0,0,905.2,2.1,72.5,2,0
1733890260,stationGardunha,1.4,0,0,905,2.9,67,232,0
1733893860,stationGardunha,4.3,0,0,904.7,3.2,66,129,0
1733897460,stationGardunha,1.9,0,0,904.8,2.6,66,68,0
1733901060,stationGardunha,0.7,0,0,904.8,2.4,67,70,0
1733904660,stationGardunha,1.1,0,0,905,3.2,64,343,0
1733908260,stationGardunha,0,0,0,905.4,4.1,62,0,0
1733911860,stationGardunha,1.4,0,0,905.8,4.9,61.5,343,0
1733915460,stationGardunha,0,0,0,905.8,7.7,58,0,0
1733919060,stationGardunha,1.5,0,0,905.5,7.4,62,62,0
1733922660,stationGardunha,1.9,0,0,905,6.8,64,122,0
1733926260,stationGardunha,0.7,0,0,904.7,8.1,59,68,0
1733929860,stationGardunha,2.9,0,0,904.6,5,68,135,0
1733933460,stationGardunha,2.2,0,0,904.7,4.6,72,165,0
1733937060,stationGardunha,4.8,0,0,904.8,4.2,73,124,0
1733940660,stationGardunha,2.1,0,0,905,4.1,73,122,0
1733944260,stationGardunha,2.3,0,0,905.3,4.2,72,127,0
1733947860,stationGardunha,4.2,0,0,905.5,3.9,68.5,114,0
1733951460,stationGardunha,5.1,0,0,905.7,3.6,67,126,0
1733955060,stationGardunha,5.2,0,0,905.6,3.3,70.5,127,0
1733958660,stationGardunha,5.9,0,0,905.9,3.3,69.5,126,0
1733962260,stationGardunha,4.9,0,0,905.9,3,70.5,130,0
1733965860,stationGardunha,5.3,0,0,905.5,3.1,69,88,0
1733969460,stationGardunha,6.4,0,0,905.5,3.2,68.5,105,0
1733973060,stationGardunha,6.1,0,0,905.6,3.1,68.5,136,0
1733976660,stationGardunha,6.6,0,0,905.4,3.2,67.5,136,0
1733980260,stationGardunha,4.7,0,0,905.3,3,68,80,0
1733983860,stationGardunha,6.3,0,0,905.3,2.8,69,136,0
1733987460,stationGardunha,10.6,0,0,905.7,2.8,70,105,0
1733991060,stationGardunha,7.3,0,0,906,2.9,70.5,105,0
1733994660,stationGardunha,8.6,0,0,906.2,3.6,70,127,0
1733998260,stationGardunha,4.7,0,0,906.8,4.1,70,101,0
1734001860,stationGardunha,5.2,0,0,906.8,5.1,67,109,0
1734005460,stationGardunha,8,0,0,906.4,6.3,65.5,134,0
1734009060,stationGardunha,5.3,0,0,905.8,5.2,70,135,0
1734012660,stationGardunha,5.1,0,0,905.4,5.2,68.5,120,0
1734016260,stationGardunha,5.7,0,0,905.3,5.2,68.5,117,0
1734019860,stationGardunha,3.3,0,0,905.4,4.9,73.5,142,0
1734023460,stationGardunha,4.5,0,0,905.6,5,72,124,0
1734027060,stationGardunha,4.2,0,0,905.8,4.8,72,172,0
1734030660,stationGardunha,5.9,0,0,906.1,4.5,77,145,0
1734034260,stationGardunha,3.4,0,0,906.3,4.2,81.5,136,0
1734037860,stationGardunha,4.7,0,0,906.4,3.7,85.5,156,0
1734041460,stationGardunha,3.8,0,0,906.5,3.6,84,147,0
1734045060,stationGardunha,4.6,0,0,906.8,3.3,89,136,0
1734048660,stationGardunha,4.2,0,0,906.8,3.1,85.5,143,0
1734052260,stationGardunha,2.7,0,0,906.4,3.2,85,125,0
1734055860,stationGardunha,4.3,0,0,906.3,2.8,90.5,139,0
1734059460,stationGardunha,0,0,0,906.5,2.8,94,0,0
1734063060,stationGardunha,1.4,0,0,906.5,2.9,93.5,173,0
1734066660,stationGardunha,1.6,0,0,906.5,3,90,52,0
1734070260,stationGardunha,2.1,0,0,906.9,3,89,108,0
1734073860,stationGardunha,1.3,0,0,907.6,3,87,86,0
1734077460,stationGardunha,0.9,0,0,908.3,3.2,87,136,0
1734081060,stationGardunha,2,0,0,908.7,4.2,84,149,0
1734084660,stationGardunha,0,0,0,909.8,4.7,82.5,0,0
1734088260,stationGardunha,4.2,0,0,909.9,4.8,80,147,0
1734091860,stationGardunha,2.3,0,0,909.9,5.3,80.5,163,0
1734095460,stationGardunha,3.2,0,0,909.6,5.5,78,162,0
1734099060,stationGardunha,4.2,0,0,909.7,9,66.5,188,0
1734102660,stationGardunha,4.2,0,0,910,5.3,84,168,0
1734106260,stationGardunha,1.8,0,0,910.5,4.6,87.5,164,0
1734109860,stationGardunha,5.1,0,0,911,4.6,89,138,0
1734113460,stationGardunha,2.9,0,0,911.6,4.7,86.5,147,0
1734117060,stationGardunha,2.6,0,0,912.4,4.6,91.5,146,0
1734120660,stationGardunha,4,0,0,912.8,4.7,89.5,149,0
1734124260,stationGardunha,2.1,0,0,913.6,4.6,90,113,0
1734127860,stationGardunha,4.7,0,0,914,4.7,89,114,0
1734131460,stationGardunha,1.2,0,0,914.5,4.8,91,131,0
1734135060,stationGardunha,1.7,0,0,914.6,4.8,90.5,89,0
1734138660,stationGardunha,1,0,0,914.4,4.8,91.5,104,0
1734142260,stationGardunha,3.1,0,0,914.6,4.7,91.5,146,0
1734145860,stationGardunha,0.8,0,0,914.8,4.8,91,148,0
1734149460,stationGardunha,2.6,0,0,914.8,4.8,90,177,0
1734153060,stationGardunha,2.3,0,0,915.2,5,88,155,0
1734156660,stationGardunha,0,0,0,915.6,4.8,87,0,0
1734160260,stationGardunha,1.3,0,0,916.4,5.1,89,99,0
1734163860,stationGardunha,0,0,0,916.9,4.9,88.5,0,0
1734167460,stationGardunha,0.9,0,0,917.6,6.1,84.5,13,0
1734171060,stationGardunha,0,0,0,918.3,7.6,83.5,0,0
1734174660,stationGardunha,4,0,0,918.7,10.2,76,145,0
1734178260,stationGardunha,2,0,0,918.7,5.7,92.5,355,0
1734181860,stationGardunha,1.4,0,0,918.3,8,83,136,0
1734185460,stationGardunha,0,0,0,918.1,9.1,77.5,0,0
1734189060,stationGardunha,0.9,0,0,918.1,7.9,75.5,344,0
1734192660,stationGardunha,0,0,0,918.7,7.5,77,0,0
1734196260,stationGardunha,1.3,0,0,919,6.9,83,309,0
1734199860,stationGardunha,2.7,0,0,919.4,7.3,80.5,317,0
1734203460,stationGardunha,3.9,0,0,919.7,6.3,80.5,21,0
1734207060,stationGardunha,3.4,0,0,919.8,6.4,71,345,0
1734210660,stationGardunha,5.6,0,0,920,6.1,74,357,0
1734214260,stationGardunha,5.1,0,0,920.5,5.1,75.5,354,0
1734217860,stationGardunha,5.7,0,0,920.7,5.6,71.5,337,0
1734221460,stationGardunha,5.8,0,0,920.9,4.7,81.5,346,0
1734225060,stationGardunha,5.1,0,0,920.4,5.3,77,350,0
1734228660,stationGardunha,2.6,0,0,920.4,5.2,76,6,0
1734232260,stationGardunha,8.1,0,0,919.8,4.9,75.5,8,0
1734235860,stationGardunha,5.4,0,0,919.7,4.1,74,339,0
1734239460,stationGardunha,4.9,0,0,920.2,4.3,69.5,12,0
1734243060,stationGardunha,2.7,0,0,920.2,4.1,69.5,337,0
1734246660,stationGardunha,1.8,0,0,921.3,6.9,39,66,0
1734250260,stationGardunha,6.1,0,0,921.4,3.9,60,343,0
1734253860,stationGardunha,1.4,0,0,922.5,4.7,57.5,349,0
1734257460,stationGardunha,0.9,0,0,923.5,5.6,57.5,313,0
1734261060,stationGardunha,2,0,0,924.1,6.3,61,350,0
1734264660,stationGardunha,1.9,0,0,923.5,7,58.5,355,0
1734268260,stationGardunha,1.5,0,0,922.8,8.5,49.5,321,0
1734271860,stationGardunha,1.6,0,0,922.4,9.5,51,281,0
1734275460,stationGardunha,2.7,0,0,921.6,6.6,57,314,0
1734279060,stationGardunha,5.9,0,0,921.5,7.2,41,123,0
1734282660,stationGardunha,1.3,0,0,921.6,6.7,52,316,0
1734286260,stationGardunha,3.7,0,0,921.7,6.3,56.5,346,0
1734289860,stationGardunha,5.5,0,0,921.5,5.7,68.5,358,0
1734293460,stationGardunha,1.9,0,0,922.1,5.2,69,318,0
1734297060,stationGardunha,2.5,0,0,922.7,6.8,57.5,291,0
1734300660,stationGardunha,0,0,0,922.5,6,61,0,0
1734304260,stationGardunha,6.5,0,0,923,6.2,55,109,0
1734307860,stationGardunha,5.6,0,0,922.5,6.1,60.5,114,0
1734311460,stationGardunha,8.5,0,0,922.5,5.8,63.5,142,0
1734315060,stationGardunha,7.4,0,0,922.4,5.3,67,108,0
1734318660,stationGardunha,2,0,0,922.1,4.6,68.5,97,0
1734322260,stationGardunha,4.8,0,0,921.6,6.3,57,138,0
1734325860,stationGardunha,7.3,0,0,921.9,5.1,68.5,126,0
1734329460,stationGardunha,9.4,0,0,921.5,5.4,68,108,0
1734333060,stationGardunha,9.6,0,0,921.6,5.3,68.5,97,0
1734336660,stationGardunha,8.3,0,0,922.3,5,68,86,0
1734340260,stationGardunha,11.3,0,0,922.4,6,64.5,120,0
1734343860,stationGardunha,4.1,0,0,922.9,6.4,64.5,92,0
1734347460,stationGardunha,7.6,0,0,922.4,7.3,60.5,128,0
1734351060,stationGardunha,2.9,0,0,922.4,7.9,58.5,95,0
1734354660,stationGardunha,3.6,0,0,921.5,8.2,58,139,0
1734358260,stationGardunha,0.7,0,0,921.1,8,64,205,0
1734361860,stationGardunha,4.3,0,0,920.7,7.5,60.5,130,0
1734365460,stationGardunha,1.6,0,0,921,7.7,58.5,137,0
1734369060,stationGardunha,4,0,0,920.8,7.4,56,112,0
1734372660,stationGardunha,0.9,0,0,921,6.2,65.5,136,0
1734376260,stationGardunha,3.3,0,0,921.4,6.5,60.5,85,0
1734379860,stationGardunha,6.8,0,0,921.2,7,59,95,0
1734383460,stationGardunha,6.3,0,0,921.2,6.5,61,153,0
1734387060,stationGardunha,7.9,0,0,921.2,6.7,64,135,0
1734390660,stationGardunha,8.6,0,0,921.1,6.5,64,143,0
1734394260,stationGardunha,6.2,0,0,920.8,6.6,62.5,124,0
1734397860,stationGardunha,6.4,0,0,920.3,6.8,60,129,0
1734401460,stationGardunha,5.3,0,0,920,7,58,151,0
1734405060,stationGardunha,4,0,0,919.9,7.1,57,132,0
1734408660,stationGardunha,2.6,0,0,919,6.6,59,85,0
1734412260,stationGardunha,5.8,0,0,919.5,6.7,59,132,0
1734415860,stationGardunha,5.5,0,0,919.8,6.3,61,137,0
1734419460,stationGardunha,2.7,0,0,920.2,5.7,63,139,0
1734423060,stationGardunha,3.3,0,0,919.9,6.3,61,127,0
1734426660,stationGardunha,1.7,0,0,920.3,7.1,60.5,144,0
1734430260,stationGardunha,8.2,0,0,920.5,8,60,153,0
1734433860,stationGardunha,3.6,0,0,920.8,7.3,67.5,71,0
1734437460,stationGardunha,2.5,0,0,920,10.2,59,138,0
1734441060,stationGardunha,3.2,0,0,919.5,9.7,61.5,163,0
1734444660,stationGardunha,3.4,0,0,919.1,11.9,57,128,0
1734448260,stationGardunha,0,0,0,918.8,9.4,65.5,0,0
1734451860,stationGardunha,2.8,0,0,919.1,8.2,68,165,0
1734455460,stationGardunha,3.4,0,0,918.7,7.5,68.5,127,0
1734459060,stationGardunha,3.6,0,0,919,7,74,163,0
1734462660,stationGardunha,3,0,0,919.2,6.8,78,167,0
1734466260,stationGardunha,3.6,0,0,919.5,6.9,79.5,170,0
1734469860,stationGardunha,4.7,0,0,919.7,7,79.5,166,0
1734473460,stationGardunha,3.6,0,0,919.8,7.4,77.5,147,0
1734477060,stationGardunha,3.9,0,0,919.7,7.7,75.5,163,0
1734480660,stationGardunha,3,0,0,919.2,7.6,79,177,0
1734484260,stationGardunha,4.2,0,0,919,7.3,79.5,174,0
1734487860,stationGardunha,5.9,0,0,918.7,7.8,80.5,173,0
1734491460,stationGardunha,2.5,0,0,918.9,6.8,81.5,165,0
1734495060,stationGardunha,2.3,0,0,918.6,7.9,83.5,189,0
1734498660,stationGardunha,5.2,0,0,918.5,7.4,83,174,0
1734502260,stationGardunha,6.4,0,0,918.4,7.6,85,167,0
1734505860,stationGardunha,6.3,0,0,918.4,7.6,88,168,0
1734509460,stationGardunha,6,0,0,918.6,7.4,86.5,171,0
1734513060,stationGardunha,5.6,0,0,919,8.3,86.5,164,0
1734516660,stationGardunha,4.5,0,0,919.4,8.5,88,159,0
1734520260,stationGardunha,6,0,0,918.9,8.6,87,159,0
1734523860,stationGardunha,2.9,0,0,918.4,8.1,90.5,154,0
1734527460,stationGardunha,4.8,0,0,917.6,8.5,94,169,0
1734531060,stationGardunha,6.5,0,0,917,8.7,91.5,167,0
1734534660,stationGardunha,5.2,0,0,916.9,8.2,93,160,0
1734538260,stationGardunha,6.2,0,0,916.8,8,96,177,0
1734541860,stationGardunha,7,0,0,916.5,8.1,97.5,168,0
1734545460,stationGardunha,4.5,0,0,916.5,8.5,98,167,0
1734549060,stationGardunha,2.9,0,0,916.4,8.6,98,186,0
1734552660,stationGardunha,6.9,0,0,915.9,8.5,98,161,0
1734556260,stationGardunha,5.6,0,0,915.1,8.5,98,177,0
1734559860,stationGardunha,5.9,0,0,915.3,8.5,98,162,0
1734563460,stationGardunha,8.6,0,0,914.6,9.1,98,184,0
1734567060,stationGardunha,0,0,0,914.5,9.4,98,0,0
1734570660,stationGardunha,4.1,0,0,913.7,10.3,97.5,187,0
1734574260,stationGardunha,7,0,0,912.9,9.9,97.5,163,0
1734577860,stationGardunha,7.1,0,0,913,10.7,97.5,193,0
1734581460,stationGardunha,3.7,0,0,913.4,10.4,97.5,311,0
1734585060,stationGardunha,4.8,0,0,913.2,8.7,94,334,0
1734588660,stationGardunha,3.3,0,0,913,8.6,94.5,320,0
1734592260,stationGardunha,8.9,0,0,913.3,8.8,92.5,304,0
1734595860,stationGardunha,3.9,0,0,913.7,8.6,93,263,0
1734599460,stationGardunha,4,0,0,914,8.9,98,307,0
1734603060,stationGardunha,5.8,0,0,914.6,9.3,95,1,0
1734606660,stationGardunha,4.1,0,0,914.7,9.6,90.5,329,0
1734610260,stationGardunha,3.8,0,0,914.3,9.6,90.5,2,0
1734613860,stationGardunha,4.4,0,0,913.7,9.9,84.5,342,0
1734617460,stationGardunha,5.7,0,0,913.7,9.5,84.5,338,0
1734621060,stationGardunha,3.4,0,0,914.1,8.8,88,309,0
1734624660,stationGardunha,3,0,0,914.5,7.8,88.5,324,0
1734628260,stationGardunha,7.1,0,0,914.7,7.6,89.5,314,0
1734631860,stationGardunha,4.1,0,0,915.1,6.8,88.5,337,0
1734635460,stationGardunha,6.5,0,0,915.6,6.1,91,312,0
1734639060,stationGardunha,2.3,0,0,916.1,5.6,94,357,0
1734642660,stationGardunha,5,0,0,916.7,5.6,94,1,0
1734646260,stationGardunha,5.7,0,0,917,4.7,81.5,349,0
1734649860,stationGardunha,6.1,0,0,916.7,4.1,79,329,0
1734653460,stationGardunha,10,0,0,916.7,4.1,80.5,359,0
1734657060,stationGardunha,8.9,0,0,916.6,3.8,83.5,4,0
1734660660,stationGardunha,7.3,0,0,916.6,3.3,83.5,351,0
1734664260,stationGardunha,7.6,0,0,916.4,3,84,0,0
1734667860,stationGardunha,9.2,0,0,915.7,3.1,86,355,0
1734671460,stationGardunha,7.8,0,0,916.5,3,82.5,1,0
1734675060,stationGardunha,7,0,0,916.3,2.8,82.5,0,0
1734678660,stationGardunha,11.2,0,0,916.1,2.4,82,1,0
1734682260,stationGardunha,9.6,0,0,916.5,2.5,81.5,343,0
1734685860,stationGardunha,7.1,0,0,917.3,2.7,79.5,351,0
1734689460,stationGardunha,6.3,0,0,918.3,3.5,75.5,346,0
1734693060,stationGardunha,6.7,0,0,918.2,4.2,73.5,3,0
1734696660,stationGardunha,4.6,0,0,917.8,4.9,71.5,342,0
1734700260,stationGardunha,6.5,0,0,917.1,5.4,70.5,358,0
1734703860,stationGardunha,5.5,0,0,916.5,5.8,67,2,0
1734707460,stationGardunha,6.7,0,0,916.3,6.4,64.5,350,0
1734711060,stationGardunha,6.1,0,0,916.1,5.7,68,9,0
1734714660,stationGardunha,9.4,0,0,915.9,5.1,73.5,356,0
1734718260,stationGardunha,11.4,0,0,916.3,4.2,78.5,356,0
1734721860,stationGardunha,5.7,0,0,916.5,3.9,76.5,351,0
1734725460,stationGardunha,12.4,0,0,916.6,3.5,79.5,357,0
1734729060,stationGardunha,12,0,0,917,3.8,77,0,0
1734732660,stationGardunha,14.6,0,0,916.8,3.3,81.5,354,0
1734736260,stationGardunha,13.5,0,0,917,3.1,80,355,0
1734739860,stationGardunha,7.5,0,0,917.1,3.6,72,311,0
1734743460,stationGardunha,10.5,0,0,917.2,3.4,74,350,0
1734747060,stationGardunha,8.1,0,0,917.2,3.3,73,338,0
1734750660,stationGardunha,10,0,0,917.5,3.3,73.5,340,0
1734754260,stationGardunha,9.7,0,0,917.5,3.5,72,2,0
1734757860,stationGardunha,9.4,0,0,917.9,3.8,71,348,0
1734761460,stationGardunha,9.8,0,0,918,2.9,76.5,1,0
1734765060,stationGardunha,10.3,0,0,918.2,3.2,75,343,0
1734768660,stationGardunha,10.7,0,0,918.6,3.2,74.5,358,0
1734772260,stationGardunha,11.7,0,0,919.1,3.9,71.5,2,0
1734775860,stationGardunha,7.8,0,0,919.9,5,64,8,0
1734779460,stationGardunha,2.4,0,0,920,5.5,66,310,0
1734783060,stationGardunha,5.6,0,0,919.7,6.4,61,356,0
1734786660,stationGardunha,6,0,0,919.2,7,64,330,0
1734790260,stationGardunha,8.3,0,0,918.6,7.4,63.5,353,0
1734793860,stationGardunha,5.1,0,0,918.6,8,52,327,0
1734797460,stationGardunha,10.9,0,0,918.9,8.1,46.5,356,0
1734801060,stationGardunha,7.8,0,0,919.3,7.7,51,349,0
1734804660,stationGardunha,10.6,0,0,919.2,6.5,64,357,0
1734808260,stationGardunha,12.1,0,0,919.8,6.5,65.5,4,0
1734811860,stationGardunha,7.8,0,0,919.8,7.9,62,350,0
1734815460,stationGardunha,11.8,0,0,919.6,7.3,65.5,348,0
1734819060,stationGardunha,6.3,0,0,920.3,7.3,65,11,0
1734822660,stationGardunha,5.1,0,0,920.3,7.2,66.5,311,0
1734826260,stationGardunha,7.7,0,0,920.1,7.2,68.5,359,0
1734829860,stationGardunha,8.3,0,0,919.9,7.9,68.5,6,0
1734833460,stationGardunha,5.6,0,0,920.1,7.6,68,21,0
1734837060,stationGardunha,8.6,0,0,919.7,7.6,70,350,0
1734840660,stationGardunha,5.9,0,0,920,8.9,60,4,0
1734844260,stationGardunha,4.3,0,0,919.8,6.8,69.5,351,0
1734847860,stationGardunha,2.5,0,0,919.8,6.9,67.5,334,0
1734851460,stationGardunha,4.7,0,0,919.7,11.1,44,12,0
1734855060,stationGardunha,4.6,0,0,920.2,9.7,53.5,353,0
1734858660,stationGardunha,3,0,0,920.7,10.6,47.5,311,0
1734862260,stationGardunha,4.2,0,0,921.1,10.5,51.5,338,0
1734865860,stationGardunha,5.6,0,0,921.3,10.5,57,350,0
1734869460,stationGardunha,2.5,0,0,920.4,11.3,57,344,0
1734873060,stationGardunha,3.6,0,0,919.4,11.3,61.5,327,0
1734876660,stationGardunha,4,0,0,918.6,11.6,64.5,352,0
1734880260,stationGardunha,5.2,0,0,918.6,11.6,58.5,308,0
1734883860,stationGardunha,2.9,0,0,918.3,10.5,64,328,0
1734887460,stationGardunha,4.1,0,0,918.3,9.6,67,346,0
1734891060,stationGardunha,4.8,0,0,918.3,8.1,76.5,322,0
1734894660,stationGardunha,4.5,0,0,918.3,7.3,81,331,0
1734898260,stationGardunha,2.9,0,0,918,7.2,83.5,0,0
1734901860,stationGardunha,3.4,0,0,917.7,7.5,81.5,333,0
1734905460,stationGardunha,4.2,0,0,917.9,7.5,79,315,0
1734909060,stationGardunha,4.6,0,0,917.6,6.4,83,322,0
1734912660,stationGardunha,3.9,0,0,916.9,6.7,77,319,0
1734916260,stationGardunha,6.7,0,0,916.1,6.6,75,321,0
1734919860,stationGardunha,3.4,0,0,916.2,7,66.5,17,0
1734923460,stationGardunha,8.6,0,0,915.9,6.6,66.5,358,0
1734927060,stationGardunha,9.4,0,0,915.1,6.8,66.5,8,0
1734930660,stationGardunha,8.7,0,0,914.6,5.4,74.5,352,0
1734934260,stationGardunha,7.3,0,0,915,5.3,75,8,0
1734937860,stationGardunha,12,0,0,915.4,5.2,73.5,351,0
1734941460,stationGardunha,11,0,0,915.1,5.2,72.5,330,0
1734945060,stationGardunha,10,0,0,915.4,5.2,71.5,342,0
1734948660,stationGardunha,18.3,0,0,916.2,5.3,72.5,352,0
1734952260,stationGardunha,11,0,0,916.3,6.1,71.5,348,0
1734955860,stationGardunha,13.6,0,0,916.2,6.9,64,357,0
1734959460,stationGardunha,9.2,0,0,916.1,7.7,60.5,1,0
1734963060,stationGardunha,14,0,0,915.4,8,57.5,355,0
1734966660,stationGardunha,10.7,0,0,915.7,8,57.5,349,0
1734970260,stationGardunha,11.3,0,0,915.9,7.3,61,352,0
1734973860,stationGardunha,12.3,0,0,914.9,7,62.5,1,0
1734977460,stationGardunha,12.5,0,0,915.5,6.3,65,6,0
1734981060,stationGardunha,12.2,0,0,915.9,5.7,69.5,0,0
1734984660,stationGardunha,16.1,0,0,916,6.2,63,4,0
1734988260,stationGardunha,15.2,0,0,916,6,62.5,4,0
1734991860,stationGardunha,13,0,0,916.1,6,63.5,10,0
1734995460,stationGardunha,10.7,0,0,916.1,5.5,65,21,0
1734999060,stationGardunha,12.2,0,0,915.8,5.7,63,349,0
1735002660,stationGardunha,5.6,0,0,916.2,4.6,68,343,0
1735006260,stationGardunha,5.1,0,0,916.3,4.2,69,305,0
1735009860,stationGardunha,8.8,0,0,916.3,4.6,68.5,4,0
1735013460,stationGardunha,6.3,0,0,915.2,4.4,70.5,334,0
1735017060,stationGardunha,6.8,0,0,915.9,4.9,70,313,0
1735020660,stationGardunha,6.7,0,0,916.1,5,72,320,0
1735024260,stationGardunha,6,0,0,916.4,6.3,68.5,350,0
1735027860,stationGardunha,7.7,0,0,916.6,6.1,71,313,0
1735031460,stationGardunha,5.3,0,0,917,8.1,66,315,0
1735035060,stationGardunha,10.3,0,0,917,8,68.5,355,0
1735038660,stationGardunha,5.6,0,0,917.1,9.1,67,322,0
1735042260,stationGardunha,4.9,0,0,916.3,10.2,66.5,336,0
1735045860,stationGardunha,4.2,0,0,916,10.8,65.5,333,0
1735049460,stationGardunha,4.7,0,0,915.9,11.3,65.5,355,0
1735053060,stationGardunha,7.9,0,0,915.4,11.5,66,346,0
1735056660,stationGardunha,7.1,0,0,915.6,10.9,69,4,0
1735060260,stationGardunha,7.1,0,0,915.5,10.2,72,321,0
1735063860,stationGardunha,6.8,0,0,915.4,9.2,76,325,0
1735067460,stationGardunha,3.7,0,0,915.9,8.4,79,356,0
1735071060,stationGardunha,4.9,0,0,915.9,8.6,76,319,0
1735074660,stationGardunha,3.2,0,0,916.3,8.4,75.5,347,0
1735078260,stationGardunha,2.8,0,0,916.6,8,76.5,359,0
1735081860,stationGardunha,2.2,0,0,917.1,6.9,81.5,52,0
1735085460,stationGardunha,2.6,0,0,916.9,7,81.5,6,0
1735089060,stationGardunha,4.2,0,0,916.6,9.6,70,119,0
1735092660,stationGardunha,1.7,0,0,916.5,10.4,66,95,0
1735096260,stationGardunha,1.2,0,0,916.4,6.6,83.5,30,0
1735099860,stationGardunha,2.3,0,0,916,6.6,83,32,0
1735103460,stationGardunha,1.8,0,0,915.6,6.2,84,24,0
1735107060,stationGardunha,2,0,0,915.4,5.4,90,335,0
1735110660,stationGardunha,2.9,0,0,915.9,5.5,87.5,39,0
1735114260,stationGardunha,3,0,0,915.9,8.5,73.5,351,0
1735117860,stationGardunha,1.2,0,0,916.1,8.6,73,354,0
1735121460,stationGardunha,1.9,0,0,916.7,5.4,89,4,0
1735125060,stationGardunha,1,0,0,916.4,8,79.5,355,0
1735128660,stationGardunha,3.5,0,0,916,6.4,87.5,350,0
1735132260,stationGardunha,2.4,0,0,915.7,7.2,86,5,0
1735135860,stationGardunha,3,0,0,915.3,7.8,84.5,350,0
1735139460,stationGardunha,2.8,0,0,915.4,8,85,353,0
1735143060,stationGardunha,2,0,0,915.4,7.8,86,343,0
1735146660,stationGardunha,1.8,0,0,915.2,7.1,89.5,350,0
1735150260,stationGardunha,2.2,0,0,915.3,7.1,88.5,353,0
1735153860,stationGardunha,2.3,0,0,915.4,7.4,87,345,0
1735157460,stationGardunha,3.8,0,0,915.3,8.7,76.5,89,0
1735161060,stationGardunha,1,0,0,915.4,7.8,79.5,311,0
1735164660,stationGardunha,2.2,0,0,915.7,6.8,84,291,0
1735168260,stationGardunha,1.8,0,0,915.4,7.4,80,12,0
1735171860,stationGardunha,3.5,0,0,915.4,9.5,73,103,0
1735175460,stationGardunha,2.2,0,0,915.4,9.6,70,86,0
1735179060,stationGardunha,2.2,0,0,915.4,9.6,73,59,0
1735182660,stationGardunha,1.1,0,0,915.5,9.4,72,299,0
1735186260,stationGardunha,0,0,0,915.4,9.6,70,0,0
1735189860,stationGardunha,1.2,0,0,915.2,10,66,29,0
1735193460,stationGardunha,2.2,0,0,915.3,10.9,62.5,138,0
1735197060,stationGardunha,2.5,0,0,915.4,10.3,64.5,198,0
1735200660,stationGardunha,1.1,0,0,915.9,11,60.5,150,0
1735204260,stationGardunha,2.5,0,0,916.2,11.5,65.5,170,0
1735207860,stationGardunha,0.8,0,0,916.6,12.5,59.5,89,0
1735211460,stationGardunha,1.7,0,0,916.3,12.2,65,194,0
1735215060,stationGardunha,3.1,0,0,915.9,13.5,62.5,184,0
1735218660,stationGardunha,0,0,0,915.3,13.2,67.5,0,0
1735222260,stationGardunha,1.1,0,0,914.9,14,62.5,180,0
1735225860,stationGardunha,3,0,0,914.7,13.7,64,145,0
1735229460,stationGardunha,1.9,0,0,914.8,12.3,67,164,0
